Time,Ctrl,QPos,QVel
1.392000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668982633e-09","-1.5865648199141913,-2.2431079292017087,2.712442220729278,-2.0625893382736304,-1.5726839485222044,0.005287145263654289","-0.06104509216090141,0.04137581980511063,-0.016632374318963816,-0.03848147442365174,-3.552081160510998e-05,-0.05384162577816"
1.394000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668982405e-09","-1.5866845388996127,-2.243026811112311,2.7124097639676537,-2.0626647198564543,-1.5726842809871409,0.005181607652380321","-0.05985949271069666,0.04055904469882541,-0.01622838081234725,-0.03769079141194623,-0.00016623246821638796,-0.05276880563698428"
1.396000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668982392e-09","-1.5868017066188838,-2.242947341181069,2.7123778639592917,-2.0627386508455623,-1.5726841755031993,0.005078185061535813","-0.05858385963550087,0.03973496562102896,-0.015950004181045134,-0.036965494553917136,5.274197076756497e-05,-0.05171129542225427"
1.398000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668982379e-09","-1.5869167420886108,-2.242869416358887,2.7123470191226597,-2.062810918655725,-1.5726847875803638,0.004976782144939308","-0.05751773486347657,0.03896241109098895,-0.015422418315973829,-0.03613390508129745,-0.00030603858227087205,-0.05070145829825227"
1.400000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668982365e-09","-1.5870293265260498,-2.2427931489781066,2.712316527491655,-2.0628819514507275,-1.5726849695216447,0.004877392694693577","-0.05629221871946676,0.038133690390199794,-0.015245815502286254,-0.03551639750112903,-9.097064043558426e-05,-0.04969472512286531"
1.402000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668982352e-09","-1.5871393648018945,-2.2427184212384677,2.712286605853163,-2.062951533663224,-1.5726844465094705,0.004780032564175495","-0.05501913792238374,0.037363869819483246,-0.014960819246100585,-0.034791106248122844,0.0002615060871454497,-0.04868006525904083"
1.404000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668982367e-09","-1.5872468636128716,-2.2426452343222687,2.7122572176374904,-2.0630197513892106,-1.5726835127955903,0.004684704622275293","-0.05374940548855414,0.036593458099441,-0.014694107836196702,-0.03410886299335441,0.00046685694012605765,-0.04766397095010096"
1.406000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668982383e-09","-1.587352204137069,-2.2425735980241432,2.7122284852260474,-2.063086559797434,-1.5726831332854405,0.0045912150471142535","-0.05267026209861214,0.035818149062619785,-0.014366205721518085,-0.03340420411169455,0.0001897550748806838,-0.046744787580519906"
1.408000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668982399e-09","-1.587455476947854,-2.2425034817444978,2.7122004039837835,-2.063152017531414,-1.572683009090859,0.004499570942276816","-0.05163640539252882,0.03505813982279864,-0.014040621132046092,-0.03272886699023291,6.20972907241607e-05,-0.04582205241871872"
1.410000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.2232906689824145e-09","-1.5875566903472598,-2.2424348434423766,2.7121729445232328,-2.063216164041764,-1.5726829441290866,0.004409752949065249","-0.05060669970295862,0.03431915106065955,-0.013729730275322377,-0.032073255174823345,3.248088622121023e-05,-0.044908996605783215"
