Time,Ctrl,QPos,QVel
1.372000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5795871459339197,-2.2440961182687453,2.7198768574933743,-2.0605620303848693,-1.5721537897839257,0.006468670303156044","0.09222293247975018,0.03947548721573553,0.2045767319981823,-0.011414077769454528,0.013989874964701382,-0.06588338809396158"
1.374000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.579406599343887,-2.244018083230163,2.720278359256554,-2.0605843250542306,-1.5721263791378297,0.0063395347681660715","0.09027329501631469,0.0390175192911991,0.2007508815897071,-0.011147334680637387,0.013705323047980887,-0.06456776749498605"
1.376000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5792298496603097,-2.243941109096593,2.7206721231307065,-2.060606131560043,-1.5720995268002076,0.006212977832859876","0.08837484178872788,0.03848706678492074,0.1968819370764074,-0.010903252905998426,0.013426168811043894,-0.06327846765309747"
1.378000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5790568005466956,-2.243865301250668,2.72105812378534,-2.060627485698752,-1.5720732217182203,0.006088947918048367","0.08652455680706372,0.03790392296262156,0.1930003273167552,-0.010677069354578678,0.013152540993673113,-0.06201495740575448"
1.380000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5788875285686839,-2.2437907318051935,2.7214364790695664,-2.060648411766153,-1.5720478001352252,0.005967313662205779","0.08463598900582982,0.03728472273718654,0.18917764211326063,-0.010463033700635352,0.01271079149758335,-0.060817127921294116"
1.382000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.57872176595265,-2.243717415419156,2.7218072145669128,-2.060668913827457,-1.572022770131324,0.0058481722091831495","0.08288130801689017,0.036658193018775265,0.1853677486730633,-0.010251030651806003,0.012515001950574787,-0.05957072651131457"
1.384000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5785590711391784,-2.2436453791363564,2.7221702235477583,-2.0606890394796475,-1.5719973850063025,0.0057315119537900555","0.08134740673585962,0.0360181413998792,0.18150449042283792,-0.010062826095221421,0.012692562510751624,-0.05833012769654692"
1.386000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.57840062160917,-2.243574792833633,2.7225260287366977,-2.060708746776909,-1.571974810591446,0.005617104187833853","0.07922476500418696,0.03529315136159327,0.17790259446977422,-0.00985364863071597,0.011287207428273093,-0.05720388297810132"
1.388000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.578244764712239,-2.2435053988414158,2.722874305226432,-2.0607281016254793,-1.5719504262592712,0.005504916081510163","0.07792844846548543,0.03469699610869994,0.174138244867168,-0.009677424284974263,0.012192166087343227,-0.0560940531618451"
1.390000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.578092180865562,-2.2434373917354242,2.7232152749161713,-2.060747140304287,-1.5719271738276415,0.005395016839622773","0.07629192333856993,0.03400355299586781,0.1704848448696879,-0.00951933940385622,0.011626215814895455,-0.05494962094369469"
1.392000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.577942734931245,-2.24337074229689,2.7235490639674413,-2.0607658639639466,-1.571904227480634,0.005287315554520219","0.07472296715854015,0.033324719267161455,0.16689452563492743,-0.009361829829842815,0.0114731735036482,-0.0538506425512771"
1.394000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5777961669405431,-2.243305435508186,2.7238757054801694,-2.060784299166708,-1.5718812549888384,0.005181848737278727","0.07328399535090487,0.03265339435207306,0.16332075636409277,-0.009217601380620095,0.011486245897812448,-0.05273340862074574"
1.396000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5776526188254305,-2.2432414838208032,2.7241954024564055,-2.060802447522248,-1.571859012651358,0.005078435347702573","0.07177405755628222,0.03197584369139915,0.15984848811811198,-0.009074177770130974,0.011121168740085298,-0.0517066947880769"
1.398000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5775120563720664,-2.243178858205308,2.724508323774266,-2.060820262520342,-1.5718373888510007,0.004977059081210838","0.07028122668207373,0.031312807747553344,0.15646065893047814,-0.008907499046935946,0.01081190017866464,-0.05068813324586739"
1.400000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5773744065644264,-2.24311752994516,2.724814610434296,-2.060837769249112,-1.5718162601113832,0.004877701124331878","0.06882490381999237,0.030664130074061095,0.1531433300147537,-0.008753364385078599,0.010564369808702316,-0.049678978439479965"
1.402000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.577239600254206,-2.2430574724476577,2.72511439693465,-2.0608549805909084,-1.571795588565672,0.004780326057392725","0.06740315511025374,0.030028748751083842,0.14989325017722085,-0.008605670898069354,0.010335772855579331,-0.04868753346957653"
1.404000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5771075737942555,-2.2429986603846936,2.725407817006533,-2.0608719022482824,-1.5717753598470308,0.004684895420069445","0.06601322997525755,0.029406031481975316,0.1467100359414267,-0.008460828686967988,0.010114359320590407,-0.047715318661639944"
