Time,Ctrl,QPos,QVel
0.06200000000000004,"-1.58344873,-2.0943951023931953,0.24280039658252406,-1.5886972009867304,-1.57268012,0.00907312","-1.5857959789279272,-2.348109274172937,2.7147835196318115,-2.1261982519354907,-1.5726892579136849,0.009063424410329327","0.026791780951751155,-2.1005963117464366,0.24103466422951675,-1.275138011870608,4.162885422647909e-05,0.00017698473270080575"
0.06400000000000004,"-1.58344873,-2.0943951023931953,0.25258851227397416,-1.5115925704808078,-1.57268012,0.00907312","-1.5857452081136172,-2.352308856496586,2.7153203404134305,-2.1289293609217745,-1.5726890457438738,0.009063503257960473","0.025385407154990634,-2.099791161824512,0.26841039080957835,-1.3655544931419428,0.00010608490547727174,3.9423815573390986e-05"
0.06600000000000004,"-1.58344873,-2.0943951023931953,0.28116002796942885,-0.9256810060552128,-1.57268012,0.00907312","-1.585696101880665,-2.356507063997986,2.715901596493065,-2.1318391632525957,-1.572688868269825,0.009063648320180346","0.024553116476040412,-2.099103750700157,0.2906280398171568,-1.4549011654105535,8.873702438343031e-05,7.253110993651554e-05"
0.06800000000000005,"-1.58344873,-2.0943951023931953,0.14777260871658404,-1.6582660010693537,-1.57268012,0.00907312","-1.5856541597718885,-2.360716744368409,2.716486505759349,-2.134557637449966,-1.5726883718556313,0.009063655374324115","0.020971054388220917,-2.1048401852115552,0.2924546331419953,-1.3592370986852367,0.000248207096885747,3.5270718841815045e-06"
0.07000000000000005,"-1.58344873,-2.0943951023931953,0.2613774432139402,-1.4540087443175977,-1.57268012,0.00907312","-1.5856020433420936,-2.3649157536231313,2.717055479145101,-2.137422487878142,-1.572688737831077,0.009064093555940449","0.026058214897434484,-2.099504627361027,0.28448669287617884,-1.4324252140877582,-0.00018298772284198892,0.00021909080816625003"
0.07200000000000005,"-1.58344873,-2.0943951023931953,0.2885471791024967,-1.1788492552089835,-1.57268012,0.00907312","-1.58555471470716,-2.3691189749526695,2.7176481586104315,-2.140313356872215,-1.5726885300856568,0.0090642001317267","0.023664317466826866,-2.1016106647691672,0.29633973266521996,-1.4454344970363955,0.00010387271007649714,5.328789312589234e-05"
0.07400000000000005,"-1.58344873,-2.0943951023931953,0.3008774485019954,-0.16044555204697053,-1.57268012,0.00907312","-1.5855133849686436,-2.3733322011679308,2.718249457425951,-2.143007332049503,-1.572688129640684,0.009064291176183688","0.020664869258266386,-2.1066131076306647,0.3006494077596548,-1.3469875886440292,0.00020022248639403744,4.552222849402448e-05"
0.07600000000000005,"-1.58344873,-2.0943951023931953,0.18169994942364864,-1.5946091689353543,-1.57268012,0.00907312","-1.5854741364957736,-2.377551451078722,2.718869309636029,-2.1454982010647257,-1.5726879220251848,0.00906450137983055","0.019624236434984236,-2.1096249553956463,0.30992610503897783,-1.2454345076113533,0.00010380774959680625,0.00010510182343128825"
0.07800000000000006,"-1.58344873,-2.0943951023931953,0.2786542014431248,-0.8083713607804746,-1.57268012,0.00907312","-1.5854252106874371,-2.3817588436184276,2.719482940755236,-2.1481376811060007,-1.5726882994181977,0.009064848072895227","0.024462904168202175,-2.103696269852843,0.3068155596034376,-1.3197400206374317,-0.00018869650641668097,0.00017334653233820564"
0.08000000000000006,"-1.58344873,-2.0943951023931953,0.18931180477369125,-1.6403849757500193,-1.57268012,0.00907312","-1.5853831868079686,-2.3859762464158845,2.720091362160661,-2.1505822428968915,-1.5726877471273966,0.009064814044799006","0.021011939734200152,-2.108701398728508,0.304210702712559,-1.2222808954454703,0.0002761454004971383,-1.701404811016026e-05"
0.08200000000000006,"-1.58344873,-2.0943951023931953,0.2776445304948485,-1.4526277496507696,-1.57268012,0.00907312","-1.5853342328732636,-2.3901836793367037,2.7207006055177336,-2.153178269354208,-1.5726880915090933,0.009065152390123742","0.024476967352500382,-2.1037164604096845,0.30462167853629885,-1.2980132286580985,-0.00017219084836125474,0.00016917266236832768"
0.08400000000000006,"-1.58344873,-2.0943951023931953,0.30451690780294083,-1.1481685159301858,-1.57268012,0.00907312","-1.5852879582932993,-2.3943895484428817,2.721349599217715,-2.1559500701320236,-1.5726879766314323,0.009065250165864158","0.02313728998215075,-2.102934553089002,0.32449684999066863,-1.385900388907891,5.743883043743991e-05,4.8887870207372694e-05"
0.08600000000000006,"-1.58344873,-2.0943951023931953,0.24629716870569007,-1.5161714806622246,-1.57268012,0.00907312","-1.5852492869512174,-2.3986071166723413,2.7219969677037463,-2.1585290693111685,-1.5726873196634357,0.009065240237180932","0.019335671040929155,-2.1087841147298554,0.3236842430156134,-1.2894995895725598,0.000328483998328917,-4.964341613303775e-06"
0.08800000000000006,"-1.58344873,-2.0943951023931953,0.2975922728498146,-0.6222106581428353,-1.57268012,0.00907312","-1.5852052231123233,-2.4028165591717223,2.7226653620756793,-2.1612646715195325,-1.572687532164763,0.009065604817014966","0.022031919447078843,-2.1047212496905607,0.33419718596647296,-1.3678011041820737,-0.0001062506637103296,0.00018228991701680662"
0.09000000000000007,"-1.58344873,-2.0943951023931953,0.2066885563794303,-1.6064737388451713,-1.57268012,0.00907312","-1.585167335192222,-2.4070364903187307,2.723323834157453,-2.1638039907418314,-1.5726870038475285,0.009065587979803566","0.018943960050652135,-2.109965573504177,0.32923604088687325,-1.269659611149515,0.00026415861733262,-8.41860570014019e-06"
0.09200000000000007,"-1.58344873,-2.0943951023931953,0.2966631209126209,-1.2890702314522036,-1.57268012,0.00907312","-1.585122506652484,-2.4112467492582237,2.723979212416755,-2.166493301416732,-1.5726873237416554,0.009065921543280463","0.02241426986898226,-2.1051294697465037,0.3276891296507978,-1.344655337450302,-0.00015994706343553825,0.0001667817384481332"
