Time,Ctrl,QPos,QVel
6.095999999999551,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0","-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668981564e-09,0.7078626379040174,6.633501720843268e-05,0.7078575172333157,-0.6796432468921524,0.7078626153587485,6.629272530974325e-05,0.7078588300127439,-0.6796431746159914","5.2814912491014824e-14,1.0059776202351943e-13,-1.0788439068587381e-13,-1.0737973362027006e-13,5.3416958760132194e-14,2.6564736999999316e-19,1.4189541002162479e-14,5.816274393902302e-15,-1.5125081921032483e-14,5.440397042838465e-14,-8.990722666620473e-15,-1.453804259155736e-16,1.6829767631368697e-14,-1.9099236191310174e-14"
6.10399999999955,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0","-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668980931e-09,0.7078626379040174,6.63350172084408e-05,0.7078575172333156,-0.6796432468921518,0.7078626153587485,6.629272530974382e-05,0.7078588300127439,-0.6796431746159914","5.221216302638147e-14,1.0041613432073506e-13,-1.0777292601959054e-13,-1.0663082604913018e-13,5.3992343608450656e-14,-2.0324846865531925e-19,6.624919429628609e-15,-1.0265424945337913e-14,2.5131915980587583e-14,-2.863456837810289e-14,-1.5749726504137296e-14,5.402370062206031e-16,2.7246712415361377e-15,-1.1256043032149278e-14"
6.111999999999549,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0","-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.2232906689803995e-09,0.7078626379040174,6.633501720843332e-05,0.7078575172333157,-0.679643246892152,0.7078626153587485,6.629272530974173e-05,0.7078588300127439,-0.6796431746159914","5.271632695504131e-14,9.993242794107517e-14,-1.0751883020552361e-13,-1.0853729038689449e-13,5.3485975946739816e-14,-5.444407641326688e-20,1.293308858282996e-14,-9.603040613300782e-16,-3.001143889037363e-14,9.383983851526415e-15,-1.0118457805678494e-14,6.996751035582652e-16,1.0842305900655647e-14,-1.7860790933865034e-14"
6.119999999999548,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0","-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.2232906689802556e-09,0.7078626379040174,6.633501720842649e-05,0.7078575172333158,-0.6796432468921523,0.7078626153587485,6.629272530974211e-05,0.7078588300127439,-0.6796431746159914","5.230310174960575e-14,1.0016498270003583e-13,-1.0759948460395262e-13,-1.0772115363497296e-13,5.3905747628137845e-14,-2.2598946032537824e-19,1.301977443594534e-14,1.8320072612708345e-15,1.9434626624073295e-14,-3.360544575092555e-14,-1.0100388308005022e-14,2.167287754280157e-16,1.1673057720851325e-14,-1.8292083175372167e-14"
6.127999999999547,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0","-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.22329066897951e-09,0.7078626379040174,6.633501720845602e-05,0.7078575172333157,-0.6796432468921523,0.7078626153587485,6.629272530974206e-05,0.7078588300127439,-0.6796431746159914","5.28184852617651e-14,1.0072148240044866e-13,-1.0796838914580888e-13,-1.0700147022124293e-13,5.3330662646636023e-14,-1.943750663934113e-19,1.1818126694968298e-14,1.3223560346544012e-15,1.512309548527964e-14,7.054156916291236e-14,-1.139712609563996e-14,4.719896993185665e-16,9.402540942824486e-15,-1.6348538366834857e-14"
6.135999999999546,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0","-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668980028e-09,0.7078626379040174,6.633501720842358e-05,0.7078575172333156,-0.6796432468921518,0.7078626153587485,6.629272530974478e-05,0.7078588300127439,-0.6796431746159914","5.245410781536747e-14,9.987710714034278e-14,-1.0736883157843438e-13,-1.0880099331453714e-13,5.3825619642395426e-14,-4.40179055119924e-20,8.365494311787901e-15,-3.952532243471632e-15,4.64533799441653e-14,-6.708908711965471e-14,-1.4206999089584315e-14,-3.731842653314325e-16,9.290776817064576e-15,-1.3746107645671432e-14"
6.143999999999545,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0","-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668979904e-09,0.7078626379040174,6.633501720844845e-05,0.7078575172333157,-0.679643246892152,0.7078626153587485,6.629272530974147e-05,0.7078588300127439,-0.6796431746159914","5.322380428890618e-14,1.0078624508021518e-13,-1.0788291271993281e-13,-1.0804046344473506e-13,5.3111261373859264e-14,3.8683222634822904e-19,1.275030440630468e-14,-1.680097024138027e-15,-3.3699124055314666e-14,1.6599636641265e-14,-1.032060895241332e-14,7.968473422282742e-16,1.2848726981398258e-14,-1.729232581636941e-14"
6.1519999999995445,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0","-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668979192e-09,0.7078626379040174,6.633501720843228e-05,0.7078575172333158,-0.6796432468921523,0.7078626153587485,6.629272530974156e-05,0.7078588300127439,-0.6796431746159914","5.256856774817668e-14,1.0056482113803214e-13,-1.0778185788376227e-13,-1.0728474608946685e-13,5.3673699965021866e-14,-2.0205909533088477e-19,1.2459471971031223e-14,-1.4553926143348835e-15,1.8337030287036562e-14,-3.22320178610232e-14,-1.0488688899225928e-14,3.59083240725069e-16,1.1690526924631784e-14,-1.789386529949916e-14"
6.159999999999544,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0","-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668979741e-09,0.7078626379040174,6.633501720843389e-05,0.7078575172333157,-0.6796432468921524,0.7078626153587485,6.629272530974244e-05,0.7078588300127439,-0.6796431746159914","5.2813798446011154e-14,1.0073198416267585e-13,-1.0806195681863391e-13,-1.0660486581783489e-13,5.326637741296405e-14,2.5049640282725773e-19,1.4329109637882757e-14,6.140876049494551e-15,-1.4280414240861974e-14,5.485989551016211e-14,-8.85495439772726e-15,-1.375508076836326e-16,1.732777935210794e-14,-1.9496321873566926e-14"
6.167999999999543,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0","-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668979283e-09,0.7078626379040174,6.633501720843282e-05,0.7078575172333156,-0.6796432468921518,0.7078626153587485,6.629272530974355e-05,0.7078588300127439,-0.6796431746159914","5.24862614337366e-14,9.990047425371101e-14,-1.0752396987344948e-13,-1.0843191106227098e-13,5.376294185967247e-14,-5.443295795243272e-20,6.596563227297998e-15,-9.80019832692763e-15,2.526113185092695e-14,-3.0142421304973195e-14,-1.5558381382361714e-14,7.992116089493003e-16,3.5142099809168457e-15,-1.1439516451018183e-14"
6.175999999999542,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0","-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.2232906689791835e-09,0.7078626379040174,6.633501720843019e-05,0.7078575172333157,-0.679643246892152,0.7078626153587485,6.629272530974188e-05,0.7078588300127439,-0.6796431746159914","5.301731637673095e-14,1.0045709283551317e-13,-1.078344087364552e-13,-1.0769793507472206e-13,5.3193329397220046e-14,2.410473213614625e-19,1.3042641627382919e-14,1.2616926208162586e-15,-3.0775823066103985e-14,9.18231378397935e-15,-9.93720680979522e-15,8.622186754168492e-16,1.2525284145133744e-14,-1.7680956121912434e-14"
6.183999999999541,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0","-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668978534e-09,0.7078626379040174,6.63350172084164e-05,0.7078575172333158,-0.6796432468921523,0.7078626153587485,6.629272530974213e-05,0.7078588300127439,-0.6796431746159914","5.263345022167743e-14,1.0066428793230872e-13,-1.0786949207985407e-13,-1.0689875997628501e-13,5.362082924760879e-14,-1.9737143234956565e-19,1.278352698943814e-14,-8.266317217927632e-16,2.0112083179795372e-14,-3.604812572019481e-14,-9.856727651295792e-15,3.5708107138064373e-16,1.2278676702777402e-14,-1.8373698775697693e-14"
6.19199999999954,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0","-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668978772e-09,0.7078626379040174,6.633501720843769e-05,0.7078575172333157,-0.6796432468921524,0.7078626153587485,6.629272530974297e-05,0.7078588300127439,-0.6796431746159914","5.2509853842667154e-14,1.0011119398534026e-13,-1.0742704380830211e-13,-1.0867444520626316e-13,5.393845200214531e-14,-1.0279215283897922e-19,1.405343484142011e-14,6.4870098820858694e-15,-1.2341885621630065e-14,8.774059389416475e-14,-9.284584322020524e-15,6.884064780213272e-17,1.2778814249148807e-14,-1.8839852041669955e-14"
6.199999999999539,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0","-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668978183e-09,0.7078626379040174,6.633501720842134e-05,0.7078575172333156,-0.6796432468921518,0.7078626153587485,6.62927253097458e-05,0.7078588300127439,-0.6796431746159914","5.2723273863313597e-14,1.0029798298575026e-13,-1.076579459590798e-13,-1.0800767957147307e-13,5.3501206006102896e-14,-2.1001096282321505e-19,8.12134296535033e-15,-6.940499360480322e-15,4.997565685671269e-14,-6.733591357213102e-14,-1.4041991555164525e-14,-6.699284010996578e-16,1.0107674996603306e-14,-1.3882974779377253e-14"
6.207999999999538,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0","-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.2232906689787435e-09,0.7078626379040174,6.63350172084478e-05,0.7078575172333157,-0.679643246892152,0.7078626153587485,6.629272530974211e-05,0.7078588300127439,-0.6796431746159914","5.297295126918596e-14,1.0053001654521772e-13,-1.079251852253096e-13,-1.0734249400950649e-13,5.31111329467584e-14,2.2565772466819183e-19,1.2981601643170377e-14,-9.252993944065514e-16,-3.298803109056516e-14,1.6169144521437934e-14,-1.0272653727828809e-14,6.264494282173228e-16,1.3094494810187346e-14,-1.7423006447420033e-14"
6.2159999999995375,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0","-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.2232906689781065e-09,0.7078626379040174,6.633501720843733e-05,0.7078575172333158,-0.6796432468921523,0.7078626153587485,6.629272530974214e-05,0.7078588300127439,-0.6796431746159914","5.264033558746102e-14,1.0072412191888739e-13,-1.079909762513828e-13,-1.0657107286125404e-13,5.353322839012999e-14,-1.957046312541145e-19,1.2780047641273658e-14,-1.0323457529120488e-15,1.7922447567467337e-14,-3.146964121496006e-14,-1.0326528718381532e-14,3.2731397037121187e-16,1.1894402225693242e-14,-1.7963094477043685e-14"
6.223999999999537,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0","-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668978625e-09,0.7078626379040174,6.633501720845098e-05,0.7078575172333157,-0.6796432468921523,0.7078626153587485,6.629272530974246e-05,0.7078588300127439,-0.6796431746159914","5.3192603876898536e-14,1.0019273206731931e-13,-1.0773995941332187e-13,-1.0846236654249611e-13,5.3023169420141697e-14,3.715514205098791e-19,1.2282370457371842e-14,-7.418952477889536e-16,1.5878630800836752e-14,6.797599923196682e-14,-1.0598206650721533e-14,7.042703188338439e-16,1.2926960476161983e-14,-1.695905737690633e-14"
6.231999999999536,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0","-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668978065e-09,0.7078626379040174,6.633501720841985e-05,0.7078575172333156,-0.6796432468921519,0.7078626153587485,6.629272530974553e-05,0.7078588300127439,-0.6796431746159914","5.2789653865628324e-14,1.0048367399927247e-13,-1.078202565355714e-13,-1.076805602534207e-13,5.345794583230106e-14,-6.126439237313805e-20,7.583996494323971e-15,-6.843518126090776e-15,4.9281656943297704e-14,-6.820822310337177e-14,-1.4524269986540656e-14,-4.587147709057581e-16,9.162016482998696e-15,-1.3202047365051787e-14"
6.239999999999535,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0","-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668978325e-09,0.7078626379040174,6.633501720843266e-05,0.7078575172333156,-0.679643246892152,0.7078626153587485,6.629272530974276e-05,0.7078588300127439,-0.6796431746159914","5.2151411468206544e-14,1.0032748268588522e-13,-1.0770864623927563e-13,-1.0692744414099522e-13,5.4054032382112605e-14,-2.3937077223699777e-19,8.068004365445491e-15,-6.900644190862162e-15,2.7882652251573166e-14,-4.372045238709923e-14,-1.4393012047522697e-14,7.951314070624387e-16,3.694573845610391e-15,-1.274351153587201e-14"
6.247999999999534,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0","-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.2232906689777145e-09,0.7078626379040174,6.633501720843083e-05,0.7078575172333156,-0.679643246892152,0.7078626153587485,6.629272530974317e-05,0.7078588300127439,-0.6796431746159914","5.293249010615539e-14,1.0017500175518886e-13,-1.0760152973941443e-13,-1.0877940593961112e-13,5.3379508773219235e-14,-7.872063636233432e-20,6.947546236643179e-15,-6.869914912875675e-15,2.7206874655109463e-14,-4.9110641380039626e-14,-1.528188231125e-14,8.459545288386488e-16,3.840055849658468e-15,-1.1720385862634885e-14"
6.255999999999533,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0","-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668978079e-09,0.7078626379040174,6.633501720842065e-05,0.7078575172333158,-0.6796432468921524,0.7078626153587485,6.629272530974279e-05,0.7078588300127439,-0.6796431746159914","5.2522483855474643e-14,1.0042665393839389e-13,-1.0760728484336087e-13,-1.0797934542849991e-13,5.3813568222777994e-14,-1.0008868815825566e-19,1.433340631477278e-14,9.954154456745375e-16,-1.4641594615455052e-14,-2.854262109010143e-14,-8.682536150372574e-15,-2.972751791383736e-17,1.4972081059284685e-14,-1.9967890353469892e-14"
6.263999999999532,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0","-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668978455e-09,0.7078626379040174,6.633501720845052e-05,0.7078575172333157,-0.6796432468921522,0.7078626153587485,6.629272530974316e-05,0.7078588300127439,-0.6796431746159914","5.277915345138318e-14,1.0057350829189426e-13,-1.0791812960371286e-13,-1.0729615353357114e-13,5.339419885267947e-14,2.292390151061073e-19,1.307571266315245e-14,9.91750633804368e-16,-1.776502016667929e-14,1.0573803034034701e-13,-1.0114762241162374e-14,2.4470132227258025e-16,1.3915088231236598e-14,-1.7503785153889005e-14"
6.271999999999531,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0,225.0","-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.22329066897783e-09,0.7078626379040174,6.633501720840946e-05,0.7078575172333157,-0.6796432468921519,0.7078626153587485,6.629272530974446e-05,0.7078588300127439,-0.6796431746159914","5.23793980169328e-14,1.0075258666363999e-13,-1.078900603154677e-13,-1.064865689987486e-13,5.3803776280680765e-14,-2.404048670497179e-19,1.490286730532559e-14,3.4992283754169605e-15,-5.97212187084683e-16,-4.817790447215895e-14,-8.135344057687686e-15,-1.3891645196115135e-15,1.9861509697527236e-14,-2.1405440723071932e-14"
